Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
2523,11/6/2021,IT Director,BPC,Active,Full-Time,Zone A,Temporary,IT/IS,General - Con,9/8/1970,MA,Male,Hispanic,Single,Fully Meets,5,2/17/2023,1,1,3,6/28/2023,Customer Service,External,Incomplete,4,391.4,51
2524,6/24/2023,Director of Sales,CCDR,Active,Contract,Zone A,Part-Time,IT/IS,Finance & Accounting,3/17/1969,MA,Male,Black,Married,Fully Meets,1,7/10/2023,3,3,4,10/15/2022,Leadership Development,Internal,Incomplete,1,569.5,54
2525,9/15/2021,Director of Operations,SVG,Active,Full-Time,Zone B,Full-Time,Sales,General - Con,2/7/1952,MA,Male,Other,Married,Fully Meets,2,7/23/2023,2,5,1,4/24/2023,Leadership Development,External,Incomplete,3,450.81,69
2526,10/14/2022,BI Developer,NEL,Active,Contract,Zone C,Part-Time,IT/IS,Engineers,3/28/1964,MA,Female,Other,Single,Fully Meets,1,10/22/2022,1,1,1,6/23/2023,Technical Skills,Internal,Passed,2,265.46,58
2527,7/22/2019,BI Developer,PL,Active,Full-Time,Zone A,Temporary,IT/IS,Engineers,6/14/1991,MA,Male,Asian,Married,Fully Meets,2,10/28/2022,3,4,5,11/24/2022,Technical Skills,Internal,Passed,2,462.98,28
2528,3/20/2023,BI Developer,PYZ,Active,Part-Time,Zone C,Part-Time,IT/IS,Project Management - Con,6/9/1985,MA,Male,White,Married,Fully Meets,1,7/10/2023,2,4,2,7/25/2023,Communication Skills,Internal,Passed,3,760.34,38
2529,5/2/2022,Software Engineer,NEL,Active,Full-Time,Zone B,Part-Time,Software Engineering,Underground,5/17/1953,MA,Female,Other,Single,Fully Meets,2,12/8/2022,4,5,1,10/16/2022,Communication Skills,External,Failed,1,383.84,69
2530,10/20/2022,Software Engineer,PL,Active,Part-Time,Zone C,Temporary,Software Engineering,Yard (Material Handling),4/11/1980,MA,Male,White,Divorced,Fully Meets,2,7/18/2023,4,1,1,12/11/2022,Technical Skills,External,Failed,4,723.57,42
2531,7/24/2023,Software Engineer,BPC,Active,Part-Time,Zone B,Full-Time,Software Engineering,Executive,5/21/1951,MA,Male,Black,Widowed,Fully Meets,2,8/28/2022,2,5,4,11/1/2022,Communication Skills,Internal,Incomplete,1,725.34,72
2532,7/18/2020,IT Manager - DB,NEL,Active,Contract,Zone A,Part-Time,IT/IS,General - Con,9/4/1972,MA,Male,Other,Widowed,Fully Meets,4,3/26/2023,1,1,4,5/18/2023,Leadership Development,Internal,Incomplete,2,119.48,48
2533,5/5/2021,IT Manager - DB,PL,Active,Full-Time,Zone A,Temporary,IT/IS,Field Operations,6/13/1966,MA,Male,White,Divorced,Fully Meets,1,8/20/2022,1,1,3,7/22/2023,Communication Skills,External,Completed,1,226.93,55
2534,4/15/2019,IT Director,BPC,Active,Part-Time,Zone B,Temporary,IT/IS,Project Management - Con,7/5/1960,MA,Male,Other,Divorced,Fully Meets,1,10/15/2022,2,2,5,8/22/2022,Leadership Development,Internal,Passed,3,739.85,59
2535,8/24/2020,Director of Sales,CCDR,Active,Contract,Zone B,Part-Time,Sales,Field Operations,9/22/1978,MA,Male,Other,Single,Fully Meets,2,8/6/2022,2,5,2,10/2/2022,Project Management,Internal,Incomplete,2,369.68,42
2536,12/31/2022,Director of Operations,SVG,Active,Contract,Zone C,Temporary,Sales,Field Operations,2/3/1951,MA,Male,Hispanic,Married,Fully Meets,2,12/16/2022,2,1,2,8/26/2022,Leadership Development,External,Completed,1,243.63,71
2537,9/18/2022,BI Developer,PL,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,7/24/1951,MA,Female,White,Single,Fully Meets,2,7/26/2023,4,5,4,3/19/2023,Project Management,External,Failed,5,475.8,71
2538,9/14/2019,BI Developer,BPC,Active,Full-Time,Zone C,Part-Time,IT/IS,Wireline Construction,2/19/1986,MA,Female,Hispanic,Single,Fully Meets,5,10/2/2022,5,4,5,4/6/2023,Leadership Development,External,Passed,3,418.25,33
2539,3/19/2019,BI Developer,CCDR,Active,Part-Time,Zone B,Temporary,IT/IS,Wireline Construction,10/4/1953,MA,Male,Black,Married,Fully Meets,2,12/8/2022,4,2,3,11/10/2022,Communication Skills,Internal,Passed,4,703.84,66
2540,10/18/2022,Software Engineering Manager,CCDR,Active,Contract,Zone B,Part-Time,Software Engineering,Finance & Accounting,8/26/1994,MA,Female,Black,Divorced,Fully Meets,4,4/16/2023,3,4,4,10/12/2022,Project Management,Internal,Failed,2,602.26,28
2541,7/31/2022,Software Engineer,EW,Active,Full-Time,Zone B,Temporary,Software Engineering,Engineers,1/9/1973,MA,Female,Other,Married,Fully Meets,1,7/22/2023,3,4,3,8/11/2022,Communication Skills,Internal,Passed,2,517.83,49
2542,3/6/2023,Software Engineer,MSC,Active,Part-Time,Zone A,Part-Time,Software Engineering,Engineers,9/1/1959,MA,Male,Black,Single,Fully Meets,4,9/21/2022,2,1,3,8/21/2022,Communication Skills,External,Completed,5,605.99,64
2543,1/30/2019,Software Engineer,NEL,Terminated,Full-Time,Zone A,Full-Time,Software Engineering,General - Con,12/25/1991,MA,Male,White,Divorced,Fully Meets,2,7/6/2023,3,4,3,9/4/2022,Communication Skills,Internal,Passed,1,100.45,28
2544,5/22/2023,IT Manager - DB,SVG,Active,Full-Time,Zone C,Temporary,IT/IS,Splicing,4/14/1946,MA,Male,White,Married,Fully Meets,1,7/7/2023,2,3,2,1/27/2023,Communication Skills,Internal,Completed,2,767.56,77
2545,12/22/2018,IT Manager - DB,PYZ,Active,Contract,Zone B,Full-Time,IT/IS,Project Management - Con,10/8/1951,MA,Male,Hispanic,Widowed,Fully Meets,4,2/12/2023,3,2,3,6/27/2023,Leadership Development,Internal,Completed,1,352.45,67
2546,11/8/2022,IT Director,PL,Active,Part-Time,Zone A,Part-Time,IT/IS,Finance & Accounting,2/14/1990,MA,Male,Other,Married,Fully Meets,4,11/6/2022,4,4,5,5/22/2023,Customer Service,Internal,Completed,3,463.57,32
2547,7/3/2021,Director of Sales,NEL,Active,Full-Time,Zone A,Temporary,Sales,General - Con,7/15/1970,MA,Male,Hispanic,Widowed,Fully Meets,4,5/26/2023,2,5,1,9/7/2022,Leadership Development,Internal,Completed,4,372.08,51
2548,11/14/2018,BI Developer,PYZ,Active,Contract,Zone A,Temporary,IT/IS,General - Sga,2/16/1954,MA,Female,Other,Divorced,Fully Meets,1,8/7/2022,2,5,3,1/14/2023,Project Management,External,Failed,3,670.58,64
2549,9/18/2021,BI Developer,PL,Active,Contract,Zone A,Part-Time,IT/IS,Field Operations,7/4/1963,MA,Female,White,Divorced,Fully Meets,5,1/18/2023,4,3,5,12/18/2022,Project Management,Internal,Passed,2,399.97,58
2550,11/19/2020,Software Engineering Manager,WBL,Active,Contract,Zone A,Part-Time,Software Engineering,General - Con,4/25/1952,MA,Female,White,Widowed,Fully Meets,5,1/1/2023,3,1,1,10/9/2022,Project Management,Internal,Incomplete,5,997.89,68
2551,5/4/2023,Software Engineer,NEL,Active,Full-Time,Zone B,Temporary,Software Engineering,General - Con,5/12/1988,MA,Female,Other,Widowed,Fully Meets,1,9/3/2022,4,2,2,8/2/2023,Communication Skills,Internal,Completed,2,985,35
2552,1/21/2023,Software Engineer,PL,Active,Full-Time,Zone B,Temporary,Software Engineering,Project Management - Con,11/3/1954,MA,Male,White,Single,Fully Meets,5,10/19/2022,3,2,3,9/21/2022,Customer Service,Internal,Completed,5,573.47,69
2553,8/19/2022,IT Manager - DB,NEL,Active,Contract,Zone B,Part-Time,IT/IS,Aerial,10/9/1973,MA,Male,Other,Divorced,Fully Meets,2,10/16/2022,2,2,2,10/3/2022,Project Management,External,Failed,2,414.08,49
2554,7/18/2022,IT Manager - DB,PL,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Eng,10/3/1991,MA,Male,Hispanic,Widowed,Fully Meets,1,12/29/2022,5,1,4,7/29/2023,Communication Skills,External,Completed,5,889.09,31
2555,8/14/2019,IT Director,BPC,Active,Full-Time,Zone A,Temporary,IT/IS,Wireless,10/26/1956,MA,Male,Other,Widowed,Fully Meets,2,5/14/2023,5,1,4,1/18/2023,Technical Skills,Internal,Passed,3,650.08,63
2556,12/10/2020,Director of Sales,CCDR,Active,Part-Time,Zone A,Full-Time,Sales,Project Management - Eng,4/25/1996,MA,Male,White,Married,Fully Meets,2,2/1/2023,4,1,3,8/19/2022,Customer Service,Internal,Passed,5,283.57,24
2557,9/20/2019,BI Developer,MSC,Active,Full-Time,Zone B,Temporary,IT/IS,Engineers,6/17/1964,MA,Female,Black,Married,Fully Meets,2,9/4/2022,1,3,1,8/20/2022,Technical Skills,Internal,Completed,1,908.5,55
2558,11/19/2021,Software Engineering Manager,WBL,Active,Full-Time,Zone B,Full-Time,Software Engineering,Field Operations,11/25/1965,MA,Female,Asian,Widowed,Fully Meets,4,12/15/2022,2,4,5,11/7/2022,Technical Skills,Internal,Failed,2,900.85,56
2559,4/29/2022,Software Engineer,NEL,Active,Part-Time,Zone B,Full-Time,Software Engineering,Field Operations,11/23/1957,MA,Male,White,Widowed,Fully Meets,1,7/10/2023,3,5,3,9/19/2022,Communication Skills,External,Passed,3,449.84,65
2560,6/30/2021,IT Manager - Infra,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Field Operations,1/5/1977,MA,Male,Black,Widowed,Fully Meets,4,10/19/2022,5,1,5,8/3/2023,Communication Skills,External,Failed,5,981.9,44
2561,7/15/2021,IT Manager - DB,NEL,Active,Contract,Zone B,Temporary,IT/IS,General - Con,6/11/1956,MA,Male,Hispanic,Married,Fully Meets,2,4/15/2023,3,5,4,12/19/2022,Technical Skills,External,Failed,4,289.37,65
2562,4/12/2021,IT Manager - DB,PL,Active,Contract,Zone B,Full-Time,IT/IS,Field Operations,11/18/1967,MA,Male,Other,Married,Fully Meets,4,4/17/2023,1,4,3,7/9/2023,Customer Service,Internal,Failed,1,657.23,54
2563,12/8/2020,IT Director,BPC,Active,Contract,Zone B,Temporary,IT/IS,Fielders,11/17/1953,MA,Male,Other,Widowed,Fully Meets,2,9/24/2022,2,2,4,8/3/2023,Customer Service,External,Passed,5,416.37,67
2564,10/31/2019,Director of Sales,CCDR,Active,Contract,Zone B,Full-Time,Sales,General - Con,7/11/1995,MA,Male,Hispanic,Married,Fully Meets,1,12/11/2022,1,4,4,7/18/2023,Leadership Development,Internal,Completed,4,624.9,24
2565,1/22/2020,BI Developer,PL,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,11/14/1985,MA,Female,White,Married,Fully Meets,2,8/17/2022,2,5,4,9/11/2022,Communication Skills,Internal,Passed,2,559.06,35
2566,9/20/2022,Software Engineering Manager,CCDR,Active,Full-Time,Zone B,Full-Time,Software Engineering,General - Con,9/30/1966,MA,Male,Other,Married,Fully Meets,2,5/19/2023,3,2,2,7/29/2023,Project Management,External,Incomplete,5,327.37,56
2567,12/22/2022,IT Manager - Infra,CCDR,Active,Full-Time,Zone B,Part-Time,IT/IS,Field Operations,10/15/1959,MA,Male,Black,Widowed,Fully Meets,5,8/17/2022,4,3,5,10/24/2022,Communication Skills,Internal,Failed,2,660.4,63
2568,3/12/2019,IT Manager - DB,EW,Active,Full-Time,Zone C,Full-Time,IT/IS,Aerial,4/27/1990,MA,Male,Asian,Widowed,Fully Meets,4,6/22/2023,3,5,2,12/15/2022,Leadership Development,External,Passed,5,477.46,29
2569,10/7/2021,IT Manager - DB,MSC,Active,Full-Time,Zone C,Temporary,IT/IS,General - Con,3/28/1995,MA,Male,Black,Single,Fully Meets,2,5/28/2023,3,4,3,1/15/2023,Project Management,Internal,Completed,2,694.21,26
2570,6/16/2019,IT Director,NEL,Active,Contract,Zone A,Full-Time,IT/IS,Field Operations,11/18/1991,MA,Male,Black,Single,Fully Meets,4,4/15/2023,3,3,1,5/23/2023,Customer Service,Internal,Incomplete,2,737.84,28
2571,3/17/2021,BI Director,SVG,Active,Part-Time,Zone A,Full-Time,IT/IS,Field Operations,2/11/1989,MA,Female,Asian,Divorced,Fully Meets,2,6/19/2023,3,3,5,8/15/2022,Technical Skills,Internal,Failed,2,919.95,32
2572,8/7/2022,BI Developer,PYZ,Active,Contract,Zone A,Temporary,IT/IS,Engineers,5/20/1994,MA,Male,Asian,Widowed,Fully Meets,4,10/19/2022,1,1,2,9/2/2022,Technical Skills,Internal,Completed,5,797.82,28
2573,1/17/2020,Area Sales Manager,NEL,Terminated,Contract,Zone A,Temporary,Sales,Field Operations,1/2/1987,VA,Female,Black,Divorced,Fully Meets,4,4/24/2023,1,4,3,9/27/2022,Customer Service,Internal,Passed,2,806.47,33
2574,6/11/2022,Area Sales Manager,EW,Active,Full-Time,Zone C,Full-Time,Sales,Billable Consultants,11/18/1971,UT,Male,Hispanic,Widowed,Fully Meets,2,3/20/2023,3,1,4,7/18/2023,Technical Skills,External,Failed,1,376.59,51
2575,3/3/2021,Area Sales Manager,PYZ,Active,Contract,Zone C,Temporary,Sales,Splicing,6/21/1951,ID,Male,Other,Widowed,Fully Meets,4,5/26/2023,4,3,4,2/26/2023,Communication Skills,Internal,Incomplete,2,157.17,70
2576,4/16/2020,Area Sales Manager,CCDR,Active,Contract,Zone B,Part-Time,Sales,General - Sga,12/27/1969,MT,Female,Asian,Widowed,Fully Meets,1,11/19/2022,2,4,1,2/23/2023,Leadership Development,External,Incomplete,2,608.82,51
2577,9/22/2022,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Temporary,Sales,Wireline Construction,7/28/1963,WA,Female,Other,Married,Fully Meets,2,9/18/2022,5,2,4,7/4/2023,Communication Skills,Internal,Failed,5,928.48,59
2578,5/30/2023,Area Sales Manager,MSC,Active,Part-Time,Zone A,Full-Time,Sales,Shop (Fleet),1/28/1996,VT,Female,Black,Single,Fully Meets,5,6/17/2023,4,5,3,10/10/2022,Customer Service,External,Incomplete,1,812.01,27
2579,1/14/2021,Area Sales Manager,MSC,Active,Full-Time,Zone C,Full-Time,Sales,General - Eng,6/29/1977,AZ,Female,White,Married,Fully Meets,2,8/5/2023,3,4,4,10/2/2022,Project Management,External,Incomplete,4,941.61,44
2580,4/29/2020,Area Sales Manager,BPC,Active,Full-Time,Zone A,Part-Time,Sales,Finance & Accounting,4/7/1954,NH,Male,White,Single,Fully Meets,2,10/28/2022,1,2,4,3/7/2023,Communication Skills,Internal,Incomplete,1,227.13,66
2581,7/7/2021,Area Sales Manager,MSC,Active,Full-Time,Zone A,Full-Time,Sales,Field Operations,11/12/1970,AL,Male,Other,Divorced,Fully Meets,1,2/20/2023,2,3,4,5/13/2023,Project Management,External,Passed,1,257.4,51
2582,7/28/2020,Area Sales Manager,MSC,Active,Part-Time,Zone C,Temporary,Sales,Wireline Construction,8/31/1992,OH,Female,Hispanic,Single,Fully Meets,1,9/20/2022,3,2,5,3/17/2023,Leadership Development,Internal,Incomplete,2,360.65,28
2583,9/16/2020,Area Sales Manager,PYZ,Active,Contract,Zone B,Temporary,Sales,Engineers,2/29/1996,NY,Male,Black,Married,Fully Meets,5,5/20/2023,5,5,3,5/25/2023,Customer Service,External,Completed,5,892.97,24
2584,4/23/2023,Area Sales Manager,TNS,Active,Part-Time,Zone C,Part-Time,Sales,Engineers,9/27/1956,ME,Male,White,Single,Fully Meets,4,7/20/2023,4,4,5,3/16/2023,Technical Skills,Internal,Incomplete,4,746.93,67
2585,6/4/2021,Area Sales Manager,PYZ,Active,Contract,Zone A,Temporary,Sales,General - Con,5/21/2001,TN,Male,Asian,Divorced,Fully Meets,2,5/3/2023,5,1,4,2/18/2023,Customer Service,External,Incomplete,1,909.6,20
2586,4/15/2020,Area Sales Manager,CCDR,Active,Full-Time,Zone B,Temporary,Sales,Field Operations,4/25/1980,NC,Male,Asian,Divorced,Fully Meets,4,11/4/2022,2,4,2,8/5/2022,Customer Service,Internal,Completed,5,222.04,40
2587,9/4/2019,Area Sales Manager,NEL,Active,Full-Time,Zone A,Part-Time,Sales,Field Operations,7/31/2000,MA,Male,Other,Widowed,Fully Meets,5,11/24/2022,4,4,4,1/27/2023,Project Management,Internal,Failed,3,583.69,19
2588,8/18/2020,Area Sales Manager,PL,Active,Full-Time,Zone C,Full-Time,Sales,Field Operations,7/24/1988,MA,Male,Other,Single,Fully Meets,5,12/12/2022,5,1,5,7/9/2023,Communication Skills,Internal,Passed,3,856.44,32
2589,12/5/2020,Area Sales Manager,BPC,Active,Contract,Zone A,Temporary,Sales,Fielders,12/26/1950,AZ,Male,Asian,Single,Fully Meets,5,11/25/2022,2,5,1,4/3/2023,Communication Skills,External,Completed,4,919.1,70
2590,1/13/2023,Area Sales Manager,CCDR,Active,Part-Time,Zone A,Full-Time,Sales,Engineers,2/7/1998,AZ,Male,Asian,Married,Fully Meets,5,8/28/2022,1,1,4,6/14/2023,Leadership Development,External,Incomplete,3,606.76,25
2591,9/17/2019,Area Sales Manager,SVG,Active,Full-Time,Zone B,Full-Time,Sales,General - Con,8/8/1993,AZ,Male,Asian,Single,Fully Meets,4,7/28/2023,4,5,5,10/6/2022,Customer Service,Internal,Completed,2,745.31,26
2592,10/15/2020,Area Sales Manager,EW,Active,Contract,Zone B,Part-Time,Sales,Field Operations,6/12/1949,TN,Male,Asian,Single,Fully Meets,2,6/27/2023,5,1,2,2/10/2023,Technical Skills,Internal,Incomplete,3,240.57,71
2593,12/1/2018,Area Sales Manager,MSC,Active,Contract,Zone A,Temporary,Sales,General - Con,2/8/1972,TN,Male,Other,Widowed,Fully Meets,1,4/4/2023,3,1,2,8/16/2022,Communication Skills,Internal,Failed,3,659.82,46
2594,7/24/2023,Area Sales Manager,TNS,Active,Part-Time,Zone C,Temporary,Sales,Fielders,3/27/1956,TN,Male,Other,Divorced,Fully Meets,1,12/4/2022,1,5,3,12/1/2022,Communication Skills,Internal,Failed,3,273.94,67
2595,10/8/2019,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Full-Time,Sales,Aerial,3/25/1998,TN,Male,Asian,Divorced,Fully Meets,4,12/18/2022,3,5,4,8/12/2022,Customer Service,External,Failed,4,920.91,21
2596,10/16/2021,Area Sales Manager,WBL,Active,Contract,Zone A,Full-Time,Sales,Corp Operations,5/20/1977,ID,Male,Black,Divorced,Fully Meets,2,6/6/2023,4,1,2,2/22/2023,Communication Skills,External,Incomplete,2,114.28,44
2597,4/3/2020,Area Sales Manager,NEL,Active,Contract,Zone A,Full-Time,Sales,Field Operations,9/25/1944,ID,Male,Asian,Divorced,Fully Meets,2,5/8/2023,4,5,4,10/22/2022,Communication Skills,External,Passed,3,242.28,76
2598,1/8/2020,Area Sales Manager,PL,Active,Part-Time,Zone A,Temporary,Sales,General - Con,9/5/1964,ID,Male,Asian,Divorced,Fully Meets,4,5/21/2023,5,3,2,12/14/2022,Customer Service,External,Completed,3,420.06,56
2599,3/27/2022,Administrative Assistant,BPC,Active,Contract,Zone A,Temporary,Sales,Yard (Material Handling),7/11/1942,ID,Female,Black,Widowed,Fully Meets,2,3/31/2023,1,4,2,2/13/2023,Customer Service,External,Failed,2,288.93,80
2600,9/18/2018,Administrative Assistant,CCDR,Active,Full-Time,Zone C,Temporary,Sales,Aerial,1/16/1965,WA,Female,Asian,Widowed,Fully Meets,2,9/28/2022,5,2,4,5/14/2023,Project Management,Internal,Completed,3,637.45,53
2601,11/29/2019,Administrative Assistant,SVG,Active,Full-Time,Zone C,Part-Time,Sales,General - Con,3/2/2001,WA,Female,Hispanic,Widowed,Fully Meets,1,10/6/2022,3,5,5,6/29/2023,Communication Skills,External,Failed,5,944.24,18
2602,4/16/2019,Accountant I,EW,Active,Full-Time,Zone C,Full-Time,Admin Offices,Wireline Construction,8/7/1982,MA,Female,Other,Widowed,Fully Meets,2,2/10/2023,5,5,2,12/25/2022,Leadership Development,Internal,Failed,4,364.41,37
2603,3/5/2019,Area Sales Manager,NEL,Active,Part-Time,Zone A,Full-Time,Sales,Splicing,6/8/1999,MA,Male,Other,Divorced,Fully Meets,2,12/4/2022,4,1,4,10/20/2022,Communication Skills,Internal,Passed,5,605.84,20
2604,12/20/2018,Area Sales Manager,PL,Active,Contract,Zone C,Full-Time,Sales,Aerial,3/10/1987,MA,Male,Other,Divorced,Fully Meets,5,1/23/2023,1,1,2,11/1/2022,Leadership Development,Internal,Failed,5,990.59,31
2605,3/8/2021,Area Sales Manager,BPC,Active,Full-Time,Zone C,Part-Time,Sales,Wireline Construction,8/11/1968,AZ,Male,Black,Married,Fully Meets,4,2/25/2023,3,4,3,11/14/2022,Project Management,External,Completed,4,549.19,53
2606,10/23/2020,Area Sales Manager,CCDR,Active,Full-Time,Zone C,Part-Time,Sales,Project Management - Con,8/2/1951,AZ,Male,White,Single,Fully Meets,2,12/23/2022,1,5,1,11/15/2022,Leadership Development,External,Incomplete,1,587.34,69
2607,3/29/2019,Area Sales Manager,SVG,Active,Contract,Zone B,Part-Time,Sales,Fielders,10/14/1976,AL,Male,White,Married,Fully Meets,2,2/26/2023,3,1,2,12/26/2022,Technical Skills,External,Completed,3,918.96,43
2608,10/25/2020,Area Sales Manager,EW,Active,Contract,Zone A,Full-Time,Sales,Field Operations,12/1/1977,TN,Male,Asian,Married,Fully Meets,4,8/7/2022,1,4,5,1/21/2023,Project Management,Internal,Incomplete,2,525.41,43
2609,12/6/2019,Area Sales Manager,MSC,Active,Part-Time,Zone B,Temporary,Sales,General - Sga,8/13/1971,TN,Male,Asian,Widowed,Fully Meets,2,4/29/2023,3,3,4,9/4/2022,Communication Skills,External,Passed,1,484.08,48
2610,9/23/2022,Area Sales Manager,TNS,Active,Full-Time,Zone B,Full-Time,Sales,General - Con,12/30/1947,TN,Male,White,Widowed,Fully Meets,2,11/4/2022,5,1,2,6/25/2023,Customer Service,External,Passed,5,184.63,75
2611,12/26/2019,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Temporary,Sales,Wireline Construction,9/22/1956,TN,Male,Black,Widowed,Fully Meets,2,6/25/2023,5,3,1,10/29/2022,Customer Service,Internal,Failed,3,793.77,63
2612,8/27/2018,Area Sales Manager,WBL,Active,Part-Time,Zone B,Part-Time,Sales,Field Operations,7/1/1963,ID,Male,White,Married,Fully Meets,4,3/26/2023,2,2,5,4/23/2023,Customer Service,Internal,Completed,3,301.02,55
2613,12/12/2022,Area Sales Manager,NEL,Active,Part-Time,Zone B,Full-Time,Sales,Project Management - Eng,7/16/1944,ID,Male,Black,Single,Fully Meets,5,3/4/2023,2,1,2,10/28/2022,Leadership Development,Internal,Failed,3,253.86,78
2614,5/13/2021,Area Sales Manager,PL,Active,Part-Time,Zone A,Full-Time,Sales,Field Operations,3/14/1987,ID,Male,Black,Divorced,Fully Meets,5,11/19/2022,5,1,1,11/9/2022,Project Management,External,Completed,2,468.59,34
2615,3/31/2021,Administrative Assistant,BPC,Active,Contract,Zone B,Part-Time,Sales,Finance & Accounting,5/25/1962,WA,Female,Black,Single,Fully Meets,4,12/5/2022,5,1,3,3/10/2023,Leadership Development,Internal,Completed,5,689.87,59
2616,8/14/2019,Administrative Assistant,CCDR,Active,Full-Time,Zone A,Part-Time,Sales,Engineers,12/18/1972,WA,Female,Black,Married,Fully Meets,1,9/12/2022,3,1,3,4/16/2023,Customer Service,External,Failed,5,428.33,47
2617,8/2/2020,Administrative Assistant,SVG,Active,Full-Time,Zone C,Full-Time,Sales,Catv,4/26/1995,WA,Female,Hispanic,Single,Fully Meets,4,12/23/2022,4,4,2,7/24/2023,Project Management,External,Completed,2,806.47,25
2618,6/4/2019,Accountant I,EW,Active,Part-Time,Zone A,Full-Time,Admin Offices,Wireline Construction,11/20/1994,MA,Female,White,Married,Fully Meets,4,8/1/2023,5,3,3,1/23/2023,Communication Skills,Internal,Passed,3,399.63,25
2619,6/17/2020,Area Sales Manager,WBL,Active,Contract,Zone A,Temporary,Sales,Field Operations,4/6/1946,MA,Male,Hispanic,Divorced,Fully Meets,5,3/21/2023,1,2,1,12/30/2022,Technical Skills,Internal,Completed,3,440.24,74
2620,3/4/2021,Area Sales Manager,NEL,Active,Full-Time,Zone B,Full-Time,Sales,General - Con,10/2/1973,MA,Male,Asian,Married,Fully Meets,1,2/4/2023,4,3,4,1/24/2023,Communication Skills,External,Passed,1,485.2,48
2621,9/14/2018,Area Sales Manager,PL,Active,Part-Time,Zone B,Temporary,Sales,Technology / It,8/6/1942,AZ,Male,White,Single,Fully Meets,2,1/2/2023,3,5,4,3/3/2023,Project Management,Internal,Incomplete,2,451.56,76
2622,7/20/2020,Area Sales Manager,BPC,Active,Contract,Zone B,Full-Time,Sales,Executive,9/30/1991,AZ,Male,Asian,Widowed,Fully Meets,4,10/6/2022,3,5,1,12/8/2022,Leadership Development,External,Passed,5,159.37,29
2623,5/21/2020,Area Sales Manager,CCDR,Active,Contract,Zone C,Full-Time,Sales,Field Operations,7/13/1953,AZ,Male,Asian,Divorced,Fully Meets,2,11/10/2022,2,5,3,8/28/2022,Leadership Development,Internal,Incomplete,4,310.28,67
2624,6/11/2023,Area Sales Manager,SVG,Active,Part-Time,Zone C,Temporary,Sales,Wireline Construction,7/22/1984,AL,Male,Other,Single,Fully Meets,2,1/24/2023,1,4,3,11/4/2022,Customer Service,Internal,Incomplete,2,227.91,39
2625,11/27/2022,Area Sales Manager,EW,Active,Full-Time,Zone B,Full-Time,Sales,Splicing,11/9/1943,TN,Male,Asian,Divorced,Fully Meets,2,10/11/2022,5,5,3,10/1/2022,Technical Skills,Internal,Failed,3,379.25,79
2626,3/2/2020,Area Sales Manager,MSC,Active,Full-Time,Zone C,Temporary,Sales,Project Management - Con,9/4/1976,TN,Male,Asian,Widowed,Fully Meets,4,10/23/2022,1,4,2,1/5/2023,Technical Skills,Internal,Incomplete,3,197.3,44
2627,1/29/2023,Area Sales Manager,TNS,Active,Full-Time,Zone C,Part-Time,Sales,Wireline Construction,5/26/1990,TN,Male,Other,Divorced,Fully Meets,4,8/15/2022,5,3,3,8/18/2022,Customer Service,Internal,Completed,4,862.64,33
2628,12/7/2021,Area Sales Manager,BPC,Active,Part-Time,Zone A,Temporary,Sales,Sales & Marketing,11/19/1991,TN,Male,Hispanic,Divorced,Fully Meets,2,12/6/2022,5,4,2,9/5/2022,Technical Skills,Internal,Passed,1,896.12,30
2629,3/19/2023,Area Sales Manager,CCDR,Active,Contract,Zone B,Temporary,Sales,Underground,2/4/1975,ID,Male,White,Single,Fully Meets,1,10/24/2022,1,5,4,1/5/2023,Communication Skills,External,Completed,4,750.65,48
2630,6/10/2022,Area Sales Manager,EW,Active,Part-Time,Zone B,Full-Time,Sales,Field Operations,11/4/1994,ID,Male,Asian,Widowed,Fully Meets,5,9/4/2022,1,5,4,9/7/2022,Technical Skills,External,Incomplete,4,424.19,28
2631,3/3/2021,Area Sales Manager,MSC,Active,Full-Time,Zone C,Full-Time,Sales,Catv,4/9/1998,ID,Female,Black,Widowed,Fully Meets,2,1/8/2023,5,1,4,10/11/2022,Customer Service,External,Incomplete,4,775.32,23
2632,3/6/2022,Administrative Assistant,NEL,Active,Contract,Zone C,Part-Time,Sales,Field Operations,10/20/1975,WA,Female,Hispanic,Divorced,Fully Meets,4,7/7/2023,1,4,2,4/19/2023,Customer Service,External,Incomplete,2,209.47,47
2633,8/8/2022,Administrative Assistant,PL,Active,Part-Time,Zone C,Full-Time,Sales,Project Management - Con,9/9/1985,WA,Female,White,Single,Fully Meets,5,7/1/2023,5,2,3,2/9/2023,Project Management,Internal,Completed,2,859.39,37
